db,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,,,GO:0007416,synapse assembly,56/1059,284/18860,0.197183098591549,3.51168388993071,10.4023906468596,1.03523429246572e-16,4.68208236819724e-14,3.4643199241652e-14,GABRB3/VLDLR/DNER/THBS2/PTPRS/NTRK2/GPC4/SDK1/SDK2/PLXNB3/PLXNA4/ACHE/FLRT2/PCDHB5/LRRC15/CSMD2/EPHB3/GPM6A/TPBG/LRRN1/MDGA1/PCDHB2/CRTAC1/PTPN13/CLSTN2/PCDHB16/NRG3/NPTX1/PCDHB11/RTN4RL1/PRICKLE1/SRPX2/PCDHB13/LGI2/PCDHB9/CRMP1/AMIGO2/PCDHB14/SNCA/MARK1/GAP43/SLITRK4/PCDHB6/FGFR1/PCDHB10/NLGN1/PLXNA3/NTRK3/PCDHB4/NEGR1/LRFN4/EPHB1/LRRN3/IGSF11/BDNF/KIRREL3,56
GO_BP,,,GO:0048568,embryonic organ development,74/1059,472/18860,0.156779661016949,2.79212880715738,9.61740893681705,7.06603468252719e-16,2.92946021213106e-13,2.1675371302454e-13,KRT19/FGFR2/SPINT1/EFEMP1/PDGFRA/COL11A1/HAND2/MFAP2/WNT7B/BMP7/SPINT2/GRHL2/SOX9/CTHRC1/RYR2/PLXNA4/ALDH1A3/STRA6/RSPO3/VANGL2/DSCAML1/PTK7/WNT2/PCDHA10/OVOL2/MDFI/OSR1/GLI2/ST14/EN2/ALDH1A2/PBX1/HOXB9/PRICKLE1/CDKN1C/ATP6V1B1/TBX1/BMP5/TGFB2/NDRG4/VAX2/APLNR/MYO3A/SOX11/FOXF2/NR4A3/PCSK5/PRRX1/MFAP5/FOXC1/TWIST1/TCF21/DLL1/FBN1/GLI1/SNAI1/MMP16/FZD2/FGFR1/PKDCC/FOXE1/KIT/FOXF1/TEAD4/FRZB/FBN2/ZFPM2/EN1/PDGFA/KCNQ1/EDN1/GJA5/TGFB1/GLI3,74
GO_BP,,,GO:0060537,muscle tissue development,72/1059,453/18860,0.158940397350993,2.83060990938596,9.61919024181658,8.49094247075869e-16,3.24941836861727e-13,2.40427739435167e-13,FGFR2/PDGFRA/COL11A1/NEBL/GATA5/GREM1/DNER/ANKRD1/MSC/BMP7/FHOD3/CYP26B1/ELN/SEMA3C/SOX9/RYR2/COL14A1/STRA6/SGCD/KLF5/WNT2/OBSL1/MYH11/RGS4/COL3A1/KCNK2/OSR1/EYA2/ALDH1A2/KCNJ11/MYOM2/PRICKLE1/PLN/FOS/TBX1/BMP5/TGFB2/NDRG4/GPC1/FZD7/EGR2/HCN4/SOX11/LOX/FHL2/SRPK3/IGFBP5/MYOCD/TNN/FOXC1/TWIST1/EGR1/HEYL/TCF21/DLL1/GLI1/MYL3/ACTC1/FGFR1/FES/SGCB/PI16/JPH2/MSX2/ZFPM2/BARX2/EPHB1/NR4A1/SOX8/EDN1/GJA5/TGFB1,72
GO_BP,,,GO:0051216,cartilage development,46/1059,216/18860,0.212962962962963,3.79271150281537,10.0685866626148,2.87178856184633e-15,1.02051057822753e-12,7.55086060208767e-13,LUM/COMP/EFEMP1/OGN/ITGB8/COL11A1/GREM1/HAND2/EVC/WNT7B/SFRP2/BMP7/PTHLH/SULF1/SOX9/TRPV4/GDF2/COL1A1/CHRDL2/TIMP1/COL3A1/OSR1/GALNT3/BMPR1B/SCIN/MGP/PTH1R/BMP5/TGFB2/BGN/MBOAT2/GDF6/PRRX1/SULF2/SNAI1/FGFR1/PKDCC/CTSK/FRZB/MSX2/BMP8A/BARX2/ECM1/EDN1/TGFB1/GLI3,46
GO_BP,,,GO:0072006,nephron development,39/1059,160/18860,0.24375,4.34100566572238,10.3514576671784,3.42743923829977e-15,1.13676734736942e-12,8.41105615181355e-13,PROM1/CD24/WNT4/PDGFRA/GREM1/WNT7B/BMP7/TACSTD2/SULF1/SOX9/RET/VANGL2/KIF26B/COL4A3/OSR1/NPNT/PBX1/KLHL3/COL4A4/TEK/ITGA3/FGF1/SULF2/FOXC1/EGR1/HEYL/AQP1/TCF21/ANGPT1/DLL1/DCHS2/SOX8/PLCE1/EDN1/PDGFD/TMEM59L/TGFB1/KIRREL3/GLI3,39
GO_BP,,,GO:0006935,chemotaxis,72/1059,474/18860,0.151898734177215,2.70520314124861,9.17079060042244,9.42821100608948e-15,2.76360417325233e-12,2.0448185757976e-12,CXCL6/DEFB1/CCL21/CXCL5/CXCL1/PDGFRA/CXCL14/DPEP1/GREM1/WNT7B/LGR6/PLXNB3/COLEC10/F2RL1/SEMA3C/TRPV4/PLXNA4/ARHGEF16/FLRT2/HGF/LPAR1/TPBG/PF4V1/MMP2/TNFAIP6/NRG3/CH25H/CXCL12/PTN/IL6/CXCL3/HOXB9/SEMA6A/CCL11/SMOC2/CCL26/STK39/MMP28/SCG2/F3/TGFB2/THBS1/PRKD1/ITGA9/LOX/LGALS3/FGF1/CCL2/SLIT3/IL34/ANGPT1/FGF7/NTF3/SLC12A2/SEMA5A/FGFR1/FES/EGR3/GSTP1/NBL1/KIT/PLXNA3/NTRK3/EPHB1/PDGFA/NR4A1/SEMA6D/BST1/EDN1/FOSL1/PDGFD/TGFB1,72
GO_BP,,,GO:0001763,morphogenesis of a branching structure,45/1059,214/18860,0.210280373831776,3.74493659156496,9.84989211156529,9.44347154679188e-15,2.76360417325233e-12,2.0448185757976e-12,FGFR2/SPINT1/WNT4/PKHD1/GREM1/SFRP2/BMP7/TACSTD2/SPINT2/LAMA1/SULF1/GRHL2/SEMA3C/SOX9/HHIP/RSPO3/GDF2/VANGL2/HGF/WNT2/SFRP1/PGR/TFAP2C/BCL11A/DDR1/TNC/NPNT/GLI2/ST14/PBX1/CCL11/FGF1/TCF21/FGF7/COL13A1/FGFR1/FOXF1/MSX2/PDGFA/SOX8/EDN1/TMEM59L/NFATC4/TGFB1/GLI3,45
GO_BP,,,GO:0042330,taxis,72/1059,476/18860,0.151260504201681,2.69383674149547,9.12935573057796,1.17517138678139e-14,3.24804313846523e-12,2.4032598477044e-12,CXCL6/DEFB1/CCL21/CXCL5/CXCL1/PDGFRA/CXCL14/DPEP1/GREM1/WNT7B/LGR6/PLXNB3/COLEC10/F2RL1/SEMA3C/TRPV4/PLXNA4/ARHGEF16/FLRT2/HGF/LPAR1/TPBG/PF4V1/MMP2/TNFAIP6/NRG3/CH25H/CXCL12/PTN/IL6/CXCL3/HOXB9/SEMA6A/CCL11/SMOC2/CCL26/STK39/MMP28/SCG2/F3/TGFB2/THBS1/PRKD1/ITGA9/LOX/LGALS3/FGF1/CCL2/SLIT3/IL34/ANGPT1/FGF7/NTF3/SLC12A2/SEMA5A/FGFR1/FES/EGR3/GSTP1/NBL1/KIT/PLXNA3/NTRK3/EPHB1/PDGFA/NR4A1/SEMA6D/BST1/EDN1/FOSL1/PDGFD/TGFB1,72
GO_BP,,,GO:0061138,morphogenesis of a branching epithelium,43/1059,199/18860,0.21608040201005,3.84823076667568,9.85188571793027,1.3514189275429e-14,3.53858377080312e-12,2.61823378926178e-12,FGFR2/SPINT1/WNT4/PKHD1/GREM1/SFRP2/BMP7/TACSTD2/SPINT2/LAMA1/SULF1/GRHL2/SEMA3C/SOX9/HHIP/RSPO3/GDF2/VANGL2/HGF/WNT2/SFRP1/PGR/TFAP2C/DDR1/TNC/NPNT/GLI2/ST14/PBX1/CCL11/FGF1/TCF21/FGF7/FGFR1/FOXF1/MSX2/PDGFA/SOX8/EDN1/TMEM59L/NFATC4/TGFB1/GLI3,43
GO_BP,,,GO:0048565,digestive tract development,35/1059,141/18860,0.24822695035461,4.4207368117922,9.94427224869817,4.9826093710865e-14,1.23942408105777e-11,9.17062366878394e-12,FGFR2/SFRP5/PDX1/PDGFRA/GATA5/SFRP2/SOX9/PTK6/STRA6/RET/KLF5/VANGL2/EPHB3/SFRP1/OVOL2/COL3A1/GLI2/ALDH1A2/TGFB2/DACT1/SOX11/FOXF2/FOXL1/PCSK5/MYOCD/TCF21/GLI1/PKDCC/FOXE1/KIT/FOXF1/PDGFA/KCNQ1/TGFB1/GLI3,35
GO_BP,,,GO:0030323,respiratory tube development,43/1059,207/18860,0.207729468599034,3.69950687231141,9.52533756112982,5.84520371814703e-14,1.38475659513245e-11,1.02459535851429e-11,FGFR2/PDGFRA/PDPN/WNT7B/LAMA1/GRHL2/SOX9/ADAMTSL2/ITGB6/HHIP/STRA6/VANGL2/ADAMTS2/PTK7/WNT2/PGR/COL3A1/TNC/GLI2/CCBE1/ALDH1A2/CRISPLD2/ITGA3/SOX11/LOX/IGFBP5/PCSK5/FGF1/MYOCD/TCF21/FGF7/FBN1/GLI1/ABCA3/FGFR1/PKDCC/FOXF1/ABCA12/ID1/ZFPM2/PDGFA/TGFB1/GLI3,43
GO_BP,,,GO:0007411,axon guidance,47/1059,243/18860,0.193415637860082,3.44458822477918,9.35489921816058,6.60803106232559e-14,1.49431611523045e-11,1.10565955143314e-11,PCDHAC2/LAMA2/EPHA10/WNT7B/CNTN1/LGR6/BMP7/NRXN3/SEMA3C/PLXNA4/RET/PLEKHG4B/FLRT2/VANGL2/DSCAML1/PTK7/EPHB6/NCAM1/EPHB3/EPHA3/KIAA1755/NGFR/GLI2/CXCL12/BMPR1B/SEMA6A/TGFB2/UNC5A/EGR2/KIF5C/NR4A3/LHX2/SLIT3/EPHA6/EFNB3/CNTN4/GAP43/ULK2/SEMA5A/NEXN/NFASC/PLXNA3/EPHB1/SEMA6D/EDN1/BDNF/GLI3,47
GO_BP,,,GO:0014706,striated muscle tissue development,66/1059,430/18860,0.153488372093023,2.73351340668028,8.86918829466787,7.71798943728656e-14,1.60686238279614e-11,1.18893366889989e-11,FGFR2/PDGFRA/COL11A1/NEBL/GATA5/GREM1/DNER/ANKRD1/MSC/BMP7/FHOD3/CYP26B1/ELN/SEMA3C/RYR2/COL14A1/SGCD/KLF5/WNT2/OBSL1/MYH11/RGS4/KCNK2/EYA2/ALDH1A2/KCNJ11/MYOM2/PRICKLE1/PLN/FOS/TBX1/BMP5/TGFB2/NDRG4/GPC1/FZD7/EGR2/HCN4/SOX11/LOX/FHL2/SRPK3/MYOCD/FOXC1/TWIST1/EGR1/HEYL/TCF21/DLL1/GLI1/MYL3/ACTC1/FGFR1/FES/SGCB/PI16/JPH2/MSX2/ZFPM2/BARX2/EPHB1/NR4A1/SOX8/EDN1/GJA5/TGFB1,66
GO_BP,,,GO:0097485,neuron projection guidance,47/1059,244/18860,0.192622950819672,3.43047105992353,9.32024422133152,7.75169792705674e-14,1.60686238279614e-11,1.18893366889989e-11,PCDHAC2/LAMA2/EPHA10/WNT7B/CNTN1/LGR6/BMP7/NRXN3/SEMA3C/PLXNA4/RET/PLEKHG4B/FLRT2/VANGL2/DSCAML1/PTK7/EPHB6/NCAM1/EPHB3/EPHA3/KIAA1755/NGFR/GLI2/CXCL12/BMPR1B/SEMA6A/TGFB2/UNC5A/EGR2/KIF5C/NR4A3/LHX2/SLIT3/EPHA6/EFNB3/CNTN4/GAP43/ULK2/SEMA5A/NEXN/NFASC/PLXNA3/EPHB1/SEMA6D/EDN1/BDNF/GLI3,47
GO_BP,,,GO:0030324,lung development,42/1059,203/18860,0.206896551724138,3.68467324411449,9.38001770193842,1.32642543277818e-13,2.63958661122858e-11,1.95305673196855e-11,FGFR2/PDGFRA/PDPN/WNT7B/LAMA1/GRHL2/SOX9/ADAMTSL2/ITGB6/HHIP/STRA6/VANGL2/ADAMTS2/PTK7/WNT2/PGR/COL3A1/TNC/GLI2/CCBE1/ALDH1A2/CRISPLD2/ITGA3/SOX11/LOX/IGFBP5/FGF1/MYOCD/TCF21/FGF7/FBN1/GLI1/ABCA3/FGFR1/PKDCC/FOXF1/ABCA12/ID1/ZFPM2/PDGFA/TGFB1/GLI3,42
GO_BP,,,GO:0060541,respiratory system development,45/1059,231/18860,0.194805194805195,3.46933519738052,9.2103551234586,1.73361431990091e-13,3.23524344375786e-11,2.39378922461174e-11,FGFR2/PDGFRA/PDPN/MSC/WNT7B/LAMA1/GRHL2/SOX9/ADAMTSL2/ITGB6/ALDH1A3/HHIP/STRA6/VANGL2/ADAMTS2/PTK7/WNT2/PGR/COL3A1/TNC/GLI2/EDA/CCBE1/ALDH1A2/CRISPLD2/ITGA3/SOX11/LOX/IGFBP5/FGF1/MYOCD/TCF21/FGF7/FBN1/GLI1/ABCA3/FGFR1/PKDCC/FOXF1/ABCA12/ID1/ZFPM2/PDGFA/TGFB1/GLI3,45
GO_BP,,,GO:0010975,regulation of neuron projection development,67/1059,448/18860,0.149553571428571,2.66343754215567,8.69120778542756,1.7558105121902e-13,3.23524344375786e-11,2.39378922461174e-11,KNDC1/STMN2/SNAP25/VLDLR/ANKRD1/SPOCK1/PTPRS/NTRK2/CNTN1/SFRP2/BMP7/PLXNB3/TRPV4/BRSK2/PTK6/RET/PTK7/LPAR1/EPHB3/EPHA3/SFRP1/OBSL1/BCL11A/DDR1/TNIK/CXCL12/PTN/RTN4RL1/CRABP2/LTK/TIAM2/BMP5/NDRG4/LRRC4C/ITGA3/NEFL/LRRC7/PRKD1/STMN3/CRMP1/PRRX1/TNN/NCS1/ATP1B2/EFNB3/MARK1/MAP6/FAT3/TANC2/ULK2/ISLR2/KLF4/SEMA5A/FGFR1/FES/DBN1/NLGN1/KIF26A/PLXNA3/NTRK3/ZDHHC15/NEGR1/SEMA6D/DPYSL3/BRSK1/NFATC4/BDNF,67
GO_BP,,,GO:0055123,digestive system development,36/1059,155/18860,0.232258064516129,4.13634286758659,9.56303261760648,1.92720280255923e-13,3.42422640811864e-11,2.53361962426678e-11,FGFR2/SFRP5/PDX1/PDGFRA/GATA5/SFRP2/SOX9/PTK6/STRA6/RET/KLF5/VANGL2/EPHB3/SFRP1/OVOL2/COL3A1/GLI2/ALDH1A2/CDKN1C/TGFB2/DACT1/SOX11/FOXF2/FOXL1/PCSK5/MYOCD/TCF21/GLI1/PKDCC/FOXE1/KIT/FOXF1/PDGFA/KCNQ1/TGFB1/GLI3,36
GO_BP,,,GO:0003007,heart morphogenesis,50/1059,278/18860,0.179856115107914,3.20310323978777,9.02601663179233,1.9962647205356e-13,3.42462654643607e-11,2.53391569063993e-11,FGFR2/COL11A1/GATA5/ANKRD1/HAND2/SFRP2/BMP7/ELN/GRHL2/SEMA3C/SOX9/RYR2/LEFTY1/FLRT2/VANGL2/WNT2/HAS2/OVOL2/COL5A1/OLFM1/ALDH1A2/NPY1R/PRICKLE1/TBX1/BMP5/TGFB2/TEK/NDRG4/APLNR/SOX11/FHL2/SLIT3/FOXC1/TWIST1/HEYL/SMARCD3/DLL1/SNAI1/MYL3/FZD2/ACTC1/DCHS2/NPY5R/FOXF1/MSX2/ZFPM2/CLDN5/EDN1/GJA5/TGFB1,50
GO_BP,,,GO:0061448,connective tissue development,53/1059,307/18860,0.172638436482085,3.0745617677546,8.93868423189253,2.0782976359941e-13,3.44651024635689e-11,2.5501076607268e-11,LUM/COMP/EFEMP1/OGN/ITGB8/COL11A1/GREM1/HAND2/EVC/WNT7B/SFRP2/BMP7/PTHLH/SULF1/SOX9/TRPV4/GDF2/COL1A1/CHRDL2/TIMP1/COL5A1/COL3A1/OSR1/GALNT3/BMPR1B/SCIN/MGP/PTH1R/ID4/BMP5/TGFB2/BGN/LOX/MBOAT2/GDF6/PRRX1/SULF2/EGR1/SNAI1/CRIP1/FGFR1/PKDCC/CTSK/FRZB/MSX2/BMP8A/BARX2/ECM1/SOX8/EDN1/PDGFD/TGFB1/GLI3,53
GO_BP,,,GO:0022612,gland morphogenesis,32/1059,129/18860,0.248062015503876,4.41779944513985,9.50049116394082,6.16726829411887e-13,9.89747089136818e-11,7.32323844636118e-11,FGFR2/WNT4/BMP7/LAMA1/SULF1/SEMA3C/SOX9/HGF/TGFA/SFRP1/PGR/TFAP2C/DDR1/TNC/MMP2/EDA/NRG3/PTN/IL6/CCL11/ID4/TGFB2/IGFBP5/SULF2/FGF7/GLI1/CRIP1/FGFR1/MSX2/PDGFA/TGFB1/GLI3,32
GO_BP,,,GO:0031589,cell-substrate adhesion,58/1059,369/18860,0.157181571815718,2.79928653866331,8.51370160866422,9.3969438701336e-13,1.46093111730983e-10,1.08095765506109e-10,CCL21/POSTN/WNT4/PKHD1/ITGB8/GREM1/ITGBL1/SPOCK1/TTYH1/PDPN/CEACAM6/COL16A1/SVEP1/CCDC80/TACSTD2/FBLN2/OLFM4/ITGB6/FREM1/COL1A1/EPHB3/EPHA3/HAS2/CDH11/FBLN1/SFRP1/COL3A1/ABI3BP/DDR1/NPNT/COL8A1/EDA/EMILIN1/FBLN5/ITGA11/APOD/TEK/FZD7/THBS1/ITGA3/ITGA9/ANTXR1/EGFL6/CORO2B/TNN/ATP1B2/ANGPT1/COL13A1/ITGB4/LIMCH1/AJAP1/TNXB/FOXF1/COL17A1/PRKX/EPHB1/BST1/STON1,58
GO_BP,,,GO:0090287,regulation of cellular response to growth factor stimulus,59/1059,385/18860,0.153246753246753,2.72921035527268,8.36124749892287,1.78987708416842e-12,2.69837530113269e-10,1.99655507602455e-10,DCN/WNT4/GREM1/VEPH1/CHRDL1/SFRP2/SULF1/SFRP4/ADAMTSL2/CREB3L1/PRDM16/HHIP/HTRA3/GDF2/NGFR/CHRDL2/SFRP1/OVOL2/NPNT/RASL11B/TNFAIP6/CCBE1/EMILIN1/CILP/ADAMTS3/ASPN/PMEPA1/SEMA6A/SMOC2/SHISA2/CDKN1C/FSTL3/BMPER/CDH3/GPC1/THBS1/ITGA3/SOX11/LOX/DKK3/FGF1/MYOCD/SULF2/LTBP4/IL17RD/ANGPT1/DLL1/LTBP1/FBN1/DOK5/MMRN1/PTP4A3/TNXB/NBL1/MSX2/TMEM108/FBN2/HTRA1/ZNF423,59
GO_BP,,,GO:0048880,sensory system development,64/1059,443/18860,0.144469525959368,2.57289448497987,8.17103590650524,3.0010987166637e-12,4.3913135633535e-10,3.2491771554715e-10,FREM2/PROM1/EFEMP1/PDGFRA/MFAP2/NTRK2/WNT7B/CHRDL1/SAMD11/SDK1/BMP7/SDK2/MAB21L2/TUB/LAMA1/GRHL2/SOX9/ALDH1A3/ACHE/STRA6/DIO3/LAMC3/WNT2/CRYAB/GPM6A/COL5A1/COL8A2/COL8A1/ALDH1A2/PBX1/MYOM2/BMPR1B/PRICKLE1/TMEM132E/NPHP4/CDKN1C/CYP1B1/FOS/TGFB2/SHROOM2/VAX2/SLC6A3/SOX11/FOXF2/LHX2/MFAP5/FOXC1/TWIST1/AQP1/SMARCD3/DLL1/FAT3/FBN1/ULK2/KLF4/MEIS3/CACNA1C/NTRK3/FBN2/TMEM231/EPHB1/SOX8/TGFB1/GLI3,64
GO_BP,,,GO:0007517,muscle organ development,57/1059,373/18860,0.152815013404826,2.72152139076016,8.19065680266641,4.82132356964689e-12,6.85316707399808e-10,5.07072737535494e-10,FGFR2/CNTFR/CACNA1H/COL11A1/LAMA2/DNER/ANKRD1/EVC/MSC/CYP26B1/JPH1/ELN/RYR2/STRA6/DES/SGCD/KLF5/VANGL2/SGCA/SPEG/WNT2/CRYAB/COL3A1/MYOM2/ITGA11/FOS/TBX1/TGFB2/GPC1/EGR2/SOX11/LOX/SRPK3/MYOCD/FOXC1/TWIST1/EGR1/HEYL/TCF21/MAPK12/DLL1/COL6A3/CTF1/MYL3/FZD2/ACTC1/SGCB/EGR3/JPH2/TEAD4/ZFPM2/BARX2/NEGR1/EPHB1/NR4A1/SOX8/TGFB1,57
GO_BP,,,GO:0060562,epithelial tube morphogenesis,54/1059,344/18860,0.156976744186047,2.79563871137756,8.19803380912249,6.11098518313529e-12,8.44504202391613e-10,6.24857169164447e-10,FGFR2/SPINT1/WNT4/PKHD1/GREM1/HAND2/SFRP2/BMP7/TACSTD2/SPINT2/LAMA1/GRHL2/SOX9/CTHRC1/RYR2/HHIP/RET/GDF2/VANGL2/KIF26B/PTK7/WNT2/SFRP1/OVOL2/PGR/TFAP2C/DDR1/OSR1/TNC/NPNT/GLI2/ST14/PBX1/CCL11/PRICKLE1/KLHL3/BMP5/TGFB2/NDRG4/APLNR/FGF1/LHX2/TWIST1/TCF21/DLL1/FOXF1/MSX2/PRKX/SOX8/EDN1/TMEM59L/NFATC4/TGFB1/GLI3,54
GO_BP,,,GO:0001649,osteoblast differentiation,46/1059,265/18860,0.173584905660377,3.09141767776649,8.36278112624745,6.73376865574264e-12,9.05418893576206e-10,6.69928562990953e-10,FGFR2/WNT4/GREM1/HAND2/VCAN/WNT7B/SFRP2/BMP7/PTHLH/SOX9/CREB3L1/CTHRC1/ACHE/GDF2/HGF/COL1A1/TMEM119/LTF/SFRP1/TNC/NPNT/GLI2/TNFAIP6/IL6/BMPR1B/PTH1R/ITGA11/TWIST2/MRC2/ID4/SOX11/PRKD1/LOX/FHL2/IGFBP5/GABBR1/TWIST1/GLI1/SNAI1/SMAD9/MSX2/ID1/FBN2/SOX8/DHH/GLI3,46
GO_BP,,,GO:0016055,Wnt signaling pathway,67/1059,487/18860,0.137577002053388,2.45014377594608,7.90807202704821,8.82046061569166e-12,1.12571751547668e-09,8.32929733218079e-10,CTNND2/FGFR2/WNK2/SFRP5/DCDC2/CD24/BICC1/WNT4/CPZ/GREM1/APCDD1/GPC4/WNT7B/SFRP2/LGR6/SHISA3/SULF1/SFRP4/NKD2/SOX9/CTHRC1/RSPO3/VANGL2/COL1A1/PTK7/WNT2/ROR2/SFRP1/TPBG/MDFI/DKK2/EDA/TNIK/NXN/PRICKLE1/NPHP4/SHISA2/CDH3/FZD10/FZD7/VAX2/DACT1/ITGA3/FOXL1/DKK3/AMOTL1/TMEM132A/PTPRU/PRICKLE2/SULF2/DACT3/EGR1/MARK1/GLI1/SNAI1/FZD2/KLF4/SEMA5A/ARHGEF19/FZD8/FRZB/GPRC5B/IGFBP6/EDN1/NFATC4/TGFB1/GLI3,67
GO_BP,,,GO:0001654,eye development,62/1059,432/18860,0.143518518518519,2.55595775189732,7.97968379957269,8.82472022182723e-12,1.12571751547668e-09,8.32929733218079e-10,FREM2/PROM1/EFEMP1/PDGFRA/MFAP2/NTRK2/WNT7B/CHRDL1/SAMD11/SDK1/BMP7/SDK2/MAB21L2/TUB/LAMA1/GRHL2/SOX9/ALDH1A3/ACHE/STRA6/DIO3/LAMC3/WNT2/CRYAB/GPM6A/COL5A1/COL8A2/COL8A1/ALDH1A2/PBX1/MYOM2/BMPR1B/PRICKLE1/NPHP4/CDKN1C/CYP1B1/FOS/TGFB2/SHROOM2/VAX2/SLC6A3/SOX11/FOXF2/LHX2/MFAP5/FOXC1/TWIST1/AQP1/SMARCD3/DLL1/FAT3/FBN1/KLF4/MEIS3/CACNA1C/NTRK3/FBN2/TMEM231/EPHB1/SOX8/TGFB1/GLI3,62
GO_BP,,,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,60/1059,411/18860,0.145985401459854,2.59989109682044,7.99852722438009,9.38082263608687e-12,1.1667398153633e-09,8.63282546273574e-10,COMP/ITGB8/GREM1/VEPH1/CHRDL1/SFRP2/BMP7/SULF1/SFRP4/ADAMTSL2/PRDM16/ITGB6/HTRA3/GDF2/LEFTY1/FMOD/TMEM119/CHRDL2/SFRP1/OVOL2/COL3A1/NPNT/RASL11B/TNFAIP6/EMILIN1/CILP/COL1A2/BMPR1B/ASPN/PMEPA1/CDKN1C/FSTL3/BMPER/CDH3/FOS/BMP5/TGFB2/THBS1/ITGA3/SOX11/LTBP2/LOX/DKK3/GDF6/MYOCD/LTBP4/EGR1/IL17RD/LTBP1/FBN1/SMAD9/NBL1/MSX2/ID1/FBN2/BMP8A/CLDN5/HTRA1/TGFB1/ZNF423,60
GO_BP,,,GO:0071300,cellular response to retinoic acid,22/1059,69/18860,0.318840579710145,5.6783128737803,9.49563411946691,1.15641618775198e-11,1.3762960784707e-09,1.01833533698218e-09,FGFR2/TESC/HAND2/WNT7B/CYP26B1/SOX9/PTK6/RET/COL1A1/PTK7/WNT2/EPHA3/OSR1/TNC/ALDH1A2/LTK/TBX1/FZD10/FZD7/AQP1/KLF4/NTRK3,22
GO_BP,,,GO:0043588,skin development,52/1059,329/18860,0.158054711246201,2.81483650056973,8.09974108495617,1.16189819689989e-11,1.3762960784707e-09,1.01833533698218e-09,KRT7/FGFR2/CLDN4/COMP/FRAS1/ETV4/PKP3/KRT80/KRT17/KRT5/APCDD1/FA2H/EREG/OVOL1/CYP26B1/GRHL2/SOX9/ITGB6/KRT86/VANGL2/COL1A1/ADAMTS2/KRT6B/NGFR/OVOL2/COL5A1/COL3A1/TFAP2C/GLI2/ST14/CNFN/EDA/KRT81/GAL/COL1A2/CDH3/PKP1/TGFB2/ITGA3/IGFBP5/LHX2/CDSN/FOXC1/DLL1/FGF7/ITGB4/SNAI1/KLF4/FOXE1/ABCA12/MSX2/PDGFA,52
GO_BP,,,GO:0150063,visual system development,62/1059,436/18860,0.142201834862385,2.53250859821019,7.89658495735717,1.3149024081384e-11,1.52131150709035e-09,1.12563371389473e-09,FREM2/PROM1/EFEMP1/PDGFRA/MFAP2/NTRK2/WNT7B/CHRDL1/SAMD11/SDK1/BMP7/SDK2/MAB21L2/TUB/LAMA1/GRHL2/SOX9/ALDH1A3/ACHE/STRA6/DIO3/LAMC3/WNT2/CRYAB/GPM6A/COL5A1/COL8A2/COL8A1/ALDH1A2/PBX1/MYOM2/BMPR1B/PRICKLE1/NPHP4/CDKN1C/CYP1B1/FOS/TGFB2/SHROOM2/VAX2/SLC6A3/SOX11/FOXF2/LHX2/MFAP5/FOXC1/TWIST1/AQP1/SMARCD3/DLL1/FAT3/FBN1/KLF4/MEIS3/CACNA1C/NTRK3/FBN2/TMEM231/EPHB1/SOX8/TGFB1/GLI3,62
GO_BP,,,GO:2000027,regulation of animal organ morphogenesis,24/1059,84/18860,0.285714285714286,5.08835828949143,9.15950836896884,1.88010491422229e-11,2.12580044278543e-09,1.57290116866874e-09,WNT4/PKHD1/GATA5/GREM1/APCDD1/SFRP2/BMP7/TACSTD2/SULF1/SOX9/VANGL2/HGF/WNT2/NGFR/SFRP1/TBX1/FGF1/FGF7/FGFR1/AJAP1/PDGFA/SOX8/EDN1/TGFB1,24
GO_BP,,,GO:0048738,cardiac muscle tissue development,44/1059,255/18860,0.172549019607843,3.07296931992816,8.12892726808958,2.37827481384636e-11,2.62931493308569e-09,1.94545661380601e-09,FGFR2/PDGFRA/COL11A1/NEBL/GATA5/GREM1/ANKRD1/MSC/BMP7/FHOD3/RYR2/COL14A1/SGCD/WNT2/OBSL1/MYH11/RGS4/KCNK2/ALDH1A2/KCNJ11/PRICKLE1/PLN/BMP5/TGFB2/NDRG4/FZD7/HCN4/FHL2/MYOCD/FOXC1/DLL1/GLI1/MYL3/ACTC1/FGFR1/FES/SGCB/PI16/JPH2/MSX2/ZFPM2/EDN1/GJA5/TGFB1,44
GO_BP,,,GO:0060485,mesenchyme development,53/1059,347/18860,0.152737752161383,2.72014542565032,7.88817636222738,2.7886429215727e-11,3.01597794235308e-09,2.23155247064982e-09,FGFR2/WNT4/GATA5/GREM1/HAND2/PDPN/SFRP2/BMP7/SEMA3C/SOX9/RET/HGF/COL1A1/PTK7/NCAM1/WNT2/EPHA3/HAS2/SFRP1/OVOL2/OLFM1/OSR1/ALDH1A2/MEOX1/IL6/SEMA6A/PRICKLE1/TBX1/BMP5/TGFB2/APLNR/FOXF2/DACT3/FOXC1/TWIST1/HEYL/MARK1/TCF21/IL17RD/SNAI1/SEMA5A/ACTC1/FGFR1/BNC2/TNXB/FOXF1/FRZB/MSX2/ZFPM2/SEMA6D/SOX8/EDN1/TGFB1,53
